LONGITUD_MAN,LATITUD_MAN,ESTRATO_P,PATRIMONIO,Urbanizaci,MANCHA_URB,PISO_R,Mixto,NP_USO,Residencial,Apartamento,Casa,NP_VIV,Concreto,Madera,Mamposteria,NP_PARED,Prefabricado,Baldosa,Cemento,Marmol/parque/madera pulida,NP_PISO,Tierra
-74.7738353,10.92020781,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7842899,10.90123862,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8088335,10.91936494,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7846172,10.9043985,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8067666,10.89105384,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7691985,10.9264876,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7750718,10.92162918,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7805366,10.90830612,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7697246,10.93043708,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7944553,10.92102819,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.794709,10.91854538,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7862943,10.9222747,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
-74.7906433,10.92263119,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.807248,10.9194543,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7881911,10.9290418,2.0,0,0,2000,3.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.771901,10.91515945,2.0,0,0,1995,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7965176,10.91273244,2.0,0,1,2005,2.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
-74.8071479,10.91190965,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7860558,10.9076247,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7956313,10.89769593,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.773121,10.88260039,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7793697,10.90990768,2.0,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7996306,10.92125018,2.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7955008,10.91885743,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7776537,10.90431739,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7837995,10.90623249,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7750763,10.93876373,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7704726,10.92147233,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7692444,10.93069265,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7868603,10.90654479,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7715275,10.93094281,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8035864,10.91985189,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.800849,10.90297143,1.5,0,0,2010,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8019798,10.91739523,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7647082,10.92139038,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7951519,10.91642841,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7846058,10.91238837,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7824121,10.91158635,1.5,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7871759,10.9029219,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8070342,10.88907067,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
-74.7637589,10.91099336,1.0,0,0,1990,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7664274,10.93501598,2.0,0,0,1995,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7623651,10.9277594,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7711974,10.91560816,1.5,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7614514,10.92827271,1.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7936352,10.90339538,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7666113,10.93398682,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7965264,10.90750096,1.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8103606,10.91417501,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7717075,10.94270726,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7695426,10.94390718,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7984242,10.91615149,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.769113,10.92698866,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8148492,10.92012237,1.5,0,0,2005,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7999506,10.92080175,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7712517,10.88294065,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7716524,10.93026652,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7669289,10.92009134,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7994698,10.9203045,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.767897,10.93363541,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7999518,10.91546777,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7822861,10.89836204,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7984242,10.91615149,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.784719,10.92599465,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.799978,10.89135701,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7925889,10.9276017,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
-74.7996623,10.91696428,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7657553,10.93240024,2.0,0,0,1990,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8069061,10.91495102,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.790153,10.89197362,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7931289,10.92731718,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.79305,10.92653693,1.5,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8034177,10.91235658,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7656922,10.93200189,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7839622,10.90708645,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7662218,10.93116084,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7626939,10.92096937,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7911578,10.93113051,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7948827,10.92934492,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7764421,10.94024206,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8036951,10.91175978,2.0,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8101654,10.91832995,2.0,0,0,2015,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7938189,10.91794115,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7848819,10.90662108,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.794168,10.89762155,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.809082,10.88817144,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7868018,10.90626775,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7963305,10.92708754,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
-74.807053,10.91701966,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7617385,10.9259663,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
-74.8178475,10.91587831,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8016724,10.91085707,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.803727,10.91840163,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7707235,10.93062281,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8009475,10.89192808,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.787277,10.92198329,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7947799,10.91793892,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8013465,10.92080768,2.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7746636,10.91076946,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8040508,10.9128307,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8032105,10.91154529,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7965091,10.91911635,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7974687,10.91614977,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7841494,10.91219251,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7749683,10.9259756,1.0,0,0,1995,1.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
-74.7908732,10.90452293,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7958725,10.89754002,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7758294,10.90625365,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7924319,10.90099792,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7693826,10.93993451,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7945207,10.89719971,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.8212629,10.91718785,2.0,0,0,2010,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7983328,10.91594283,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7944342,10.9070832,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7634575,10.94449847,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8062007,10.91659691,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7868603,10.90654479,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.782251,10.90435491,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7854891,10.9144523,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7928476,10.92037385,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8021026,10.89400337,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7959368,10.92114496,2.0,0,0,2000,1.0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0
-74.8038328,10.92167548,2.0,0,0,2005,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8213301,10.91561,2.0,0,0,2010,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8114068,10.92003894,1.5,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7940316,10.90471095,2.0,0,0,2005,1.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7606778,10.91791784,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8008109,10.92079359,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7902154,10.92210022,1.5,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8015528,10.89418553,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7921762,10.91947885,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8086883,10.90238604,2.0,0,0,2020,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7844445,10.91471755,1.5,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8170702,10.91658936,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7642291,10.91193628,1.0,0,0,1990,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7709285,10.94085445,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8059677,10.89851704,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8185947,10.91714072,2.0,0,0,2005,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.778929,10.93573232,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7688431,10.92840248,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8175236,10.91590716,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7824187,10.90972654,1.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8103923,10.91362873,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7850961,10.92506629,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7907495,10.91211523,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7680639,10.93477781,2.0,0,0,1990,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7933439,10.92462533,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.78117,10.90470358,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7836632,10.91162137,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7912486,10.89126567,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
-74.8034053,10.90441743,2.0,0,0,2010,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.805426,10.91701256,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7790667,10.90324986,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7645175,10.91641267,1.5,1,0,1985,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8100671,10.9201078,2.0,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7865125,10.92148496,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8108642,10.88960889,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7727117,10.92948305,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7943033,10.90587857,1.0,0,0,2010,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.788933,10.90616921,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7957663,10.89468821,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7952306,10.92518666,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7721501,10.88172812,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8058984,10.92038871,2.0,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7981037,10.92172872,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7748451,10.90873861,1.0,0,1,2015,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
-74.7784342,10.9105426,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8185504,10.91951583,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.796819,10.92253093,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7757498,10.91136307,2.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7834328,10.92735175,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7894533,10.90350059,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.800237,10.89149105,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7748451,10.90873861,1.0,0,1,2015,4.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
-74.7846057,10.90514653,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7662602,10.9250942,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7725804,10.93222708,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7877807,10.90579119,2.0,0,0,2000,2.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7855051,10.91356898,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7753949,10.93287549,2.0,0,0,1995,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7962997,10.9010954,1.5,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7682952,10.92164274,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.79506,10.92462867,2.0,0,0,2000,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.767591,10.93386679,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8014001,10.91743689,2.0,0,0,2000,1.5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7846539,10.90543122,1.5,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7668914,10.91530834,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7746636,10.91076946,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7871555,10.9106573,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7741276,10.94141622,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.787277,10.92198329,2.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7957021,10.90186251,1.5,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7711333,10.93305242,1.0,0,0,1990,1.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
-74.7693499,10.92567665,2.0,0,0,1985,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7918728,10.90960236,1.0,0,0,2005,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7948348,10.90512343,1.0,0,0,2010,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.792962,10.895948,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7914978,10.88992972,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7865041,10.92387997,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7900759,10.93338238,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8189421,10.91939423,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7928221,10.90075718,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.790385,10.90249276,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7698213,10.91366051,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7715893,10.93059949,2.0,0,0,1990,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7740582,10.92523471,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.8070895,10.89278821,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
-74.7645175,10.91641267,1.5,1,0,1985,1.5,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7719175,10.94152555,1.5,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7882304,10.9026933,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.8062334,10.9209523,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.807655,10.89181923,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7946316,10.89366583,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7941366,10.90086691,2.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7925368,10.91717609,1.0,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7844445,10.91471755,1.5,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7949207,10.92097785,1.0,0,0,2000,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7731184,10.92956207,2.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7848264,10.90633791,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7848264,10.90633791,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.8075814,10.91462058,1.5,0,0,2005,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.802343,10.91604807,2.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7956313,10.89769593,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
-74.7807337,10.89880061,1.0,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7703863,10.92414728,1.0,0,0,1985,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7861691,10.9118928,1.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
-74.7858796,10.9015103,1.5,0,0,2005,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.8000932,10.91658311,2.0,0,0,2000,2.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.7741794,10.93286721,2.0,0,0,1990,1.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
-74.806406,10.8858424,1.0,0,0,2010,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
-74.7879546,10.90669263,2.0,0,0,2000,1.0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
